State_Code,Crop_Code,Season_Code,Area,Annual_Rainfall,Yield_kg_ha
10,36,1,262.0,1352.0,557.2519083969465
10,36,2,724.0,1352.0,919.889502762431
10,37,1,1180.0,1352.0,5504.237288135593
10,37,2,1233.0,1352.0,13545.823195458232
10,39,2,59519.0,1352.0,849.8462675784203
10,40,1,261347.0,1352.0,1941.4954064902217
10,42,1,156.0,1352.0,564.1025641025641
10,43,1,4626.0,1352.0,440.76956333765673
10,44,1,3427.0,1352.0,388.6781441494018
10,46,1,18.0,1352.0,1500.0
10,50,1,3.0,1352.0,333.3333333333333
10,51,1,9.0,1352.0,1000.0
10,51,2,4.0,1352.0,1000.0
10,52,1,14367.0,1352.0,337.1615507760841
10,53,2,286777.0,1352.0,1543.7290996139857
10,54,1,156.0,1352.0,448.71794871794873
11,1,2,18225.0,694.6,1244.718792866941
11,16,2,15453.0,694.6,665.1135701805474
11,25,2,1576.0,694.6,789.3401015228426
11,31,2,3026.0,694.6,5759.087904824852
11,37,2,18078.0,694.6,5789.855072463768
11,39,2,10475.0,694.6,745.7756563245823
11,53,2,49596.0,694.6,1091.0154044681024
29,1,2,1555.0,1096.0,1422.508038585209
29,2,1,64.0,1096.0,375.0
29,4,2,2024.0,1096.0,1378.4584980237155
29,8,1,85.0,1096.0,600.0
29,11,1,631.0,1096.0,1730.5863708399365
29,16,2,22144.0,1096.0,1069.138367052023
29,17,0,2239.0,1096.0,869.1380080393033
29,17,2,12222.0,1096.0,1795.696285387007
29,17,3,47697.0,1096.0,1663.3750550349077
29,19,1,2363.0,1096.0,503.59712230215825
29,20,0,25.0,1096.0,400.0
29,21,1,568463.0,1096.0,14314.854264921376
29,22,2,25778.0,1096.0,1172.3950655597796
29,23,2,4116.0,1096.0,350.8260447035957
29,24,0,32295.0,1096.0,2588.0167208546213
29,24,2,17229.0,1096.0,4896.163445353764
29,24,3,39124.0,1096.0,4712.708312033535
29,25,2,57447.0,1096.0,929.0128292164952
29,26,1,6256.0,1096.0,12268.542199488491
29,27,1,869.0,1096.0,705.4085155350978
29,27,2,1820.0,1096.0,659.8901098901099
29,27,3,14956.0,1096.0,692.1636801283765
29,29,1,3714.0,1096.0,680.9369951534734
29,32,2,255.0,1096.0,439.2156862745098
29,34,1,837.0,1096.0,648.7455197132616
29,36,2,11622.0,1096.0,1169.678196523834
29,37,2,406349.0,1096.0,32955.00911777807
29,37,3,2440.0,1096.0,12200.0
29,38,0,11707.0,1096.0,1181.6861706671223
29,39,2,410793.0,1096.0,1021.3903352783519
29,40,0,212132.0,1096.0,2137.532291214904
29,40,3,1369892.0,1096.0,3289.929425093365
29,40,5,3362122.0,1096.0,2507.1437026972844
29,41,2,526.0,1096.0,838.4030418250951
29,42,1,714.0,1096.0,3988.795518207283
29,43,0,1057.0,1096.0,615.8940397350993
29,43,3,180426.0,1096.0,926.2578564065046
29,43,5,1327.0,1096.0,651.846269781462
29,44,1,952.0,1096.0,667.0168067226891
29,44,2,505.0,1096.0,1421.7821782178219
29,45,1,529.0,1096.0,597.3534971644613
29,46,4,15017.0,1096.0,75518.34587467537
29,47,1,6555.0,1096.0,1122.5019069412663
29,50,4,14311.0,1096.0,1487.0379428411711
29,52,1,45020.0,1096.0,632.2079075966237
29,52,2,11865.0,1096.0,898.5250737463127
29,53,2,316808.0,1096.0,2760.078659629807
3,1,1,22123.0,1097.1,1901.1436062016905
3,2,1,4457.0,1097.1,1124.9719542293021
3,4,2,10823.0,1097.1,1542.086297699344
3,8,1,102.0,1097.1,960.7843137254902
3,16,2,59336.0,1097.1,1294.627207765943
3,17,1,812.0,1097.1,1020.935960591133
3,19,1,8641.0,1097.1,951.9731512556417
3,20,1,2016.0,1097.1,1064.9801587301588
3,21,1,129070.0,1097.1,11549.515766638258
3,22,2,72755.0,1097.1,1265.4250566971343
3,23,2,23434.0,1097.1,865.0678501322864
3,24,0,263936.0,1097.1,2358.2080504364694
3,24,2,239586.0,1097.1,4583.627590927684
3,24,3,193311.0,1097.1,4327.089508615651
3,25,2,168490.0,1097.1,1018.4877440797674
3,26,1,20060.0,1097.1,12368.693918245264
3,27,1,7736.0,1097.1,607.5491209927611
3,27,3,150217.0,1097.1,599.8056145442926
3,32,2,1736.0,1097.1,1110.0230414746543
3,34,1,3859.0,1097.1,781.0313552733869
3,36,2,18655.0,1097.1,1030.930045564192
3,38,1,7736.0,1097.1,1213.9348500517062
3,39,2,90326.0,1097.1,1416.269955494542
3,40,0,570397.0,1097.1,1602.7924410542132
3,40,3,96160.0,1097.1,1899.2096505823627
3,40,5,2684379.0,1097.1,2660.248422447054
3,41,1,282.0,1097.1,804.9645390070922
3,43,1,2555.0,1097.1,879.4520547945206
3,44,1,5799.0,1097.1,761.1657182272805
3,47,2,15914.0,1097.1,1437.1622470780444
3,50,4,9942.0,1097.1,1885.0331925165963
3,52,1,13704.0,1097.1,865.9515469935785
3,53,2,2141892.0,1097.1,3049.1523382131313
4,1,1,52856.0,1302.7,447.9907673679431
4,2,1,62.0,1302.7,467.741935483871
4,2,4,876.0,1302.7,34643.83561643836
4,4,2,2865.0,1302.7,761.9546247818499
4,8,1,49.0,1302.7,326.53061224489795
4,10,4,3465.0,1302.7,288.6002886002886
4,11,1,85.0,1302.7,1411.764705882353
4,13,4,6223.0,1302.7,919.0101237345332
4,14,4,1204.0,1302.7,2947.6744186046512
4,15,4,2050.0,1302.7,1189.7560975609756
4,16,2,260208.0,1302.7,1001.9984012789769
4,17,1,28677.0,1302.7,1320.0125536143948
4,19,1,46924.0,1302.7,292.40900179012874
4,19,2,1777.0,1302.7,393.35959482273495
4,20,1,5329.0,1302.7,768.0615500093826
4,22,2,347612.0,1302.7,594.9995972521086
4,23,2,35241.0,1302.7,388.269345364774
4,24,1,107435.0,1302.7,1655.0006980965236
4,25,2,16650.0,1302.7,329.0690690690691
4,26,1,1215.0,1302.7,2012.3456790123457
4,27,1,8652.0,1302.7,266.52797041146556
4,27,2,6698.0,1302.7,235.74201254105702
4,29,1,66516.0,1302.7,171.22196163329124
4,31,4,5284.0,1302.7,5176.381529144587
4,32,2,3143.0,1302.7,152.72033089405028
4,34,1,7012.0,1302.7,248.14603536794067
4,36,2,14463.0,1302.7,346.67772937841386
4,37,1,1847.0,1302.7,5367.081754195993
4,37,2,10371.0,1302.7,5366.984861633401
4,38,1,8144.0,1302.7,252.08742632612967
4,39,2,49166.0,1302.7,444.00602042061587
4,40,1,3939826.0,1302.7,1599.2647898663545
4,41,2,477.0,1302.7,280.9224318658281
4,42,4,1398.0,1302.7,2052.217453505007
4,43,1,19734.0,1302.7,384.05797101449275
4,44,1,151178.0,1302.7,204.65940811493735
4,45,1,103220.0,1302.7,820.0058128269715
4,46,4,8163.0,1302.7,5566.70341786108
4,47,1,3489.0,1302.7,374.03267411865863
4,48,4,2933.0,1302.7,5099.897715649506
4,50,4,21.0,1302.7,428.57142857142856
4,51,4,1047.0,1302.7,944.603629417383
4,52,1,98154.0,1302.7,296.12649509953746
4,52,2,3820.0,1302.7,263.0890052356021
4,53,2,104825.0,1302.7,1289.0150250417362
7,1,1,244400.0,890.5,1053.6006546644844
7,2,1,433800.0,890.5,1192.4850161364684
7,2,3,432500.0,890.5,2531.098265895954
7,3,4,28600.0,890.5,71674.82517482518
7,8,1,877700.0,890.5,2054.688390110516
7,11,1,3003100.0,890.5,3454.6302154440414
7,13,4,8000.0,890.5,925.0
7,14,4,41800.0,890.5,6253.588516746411
7,16,2,239900.0,890.5,1139.2246769487285
7,17,1,1454000.0,890.5,1563.3425034387894
7,17,3,232300.0,890.5,1910.0301334481273
7,18,4,128300.0,890.5,580.6703039750585
7,20,1,68200.0,890.5,1178.8856304985338
7,20,2,55800.0,890.5,1064.516129032258
7,24,1,387000.0,890.5,1393.7984496124031
7,24,2,106100.0,890.5,1884.071630537229
7,24,3,22800.0,890.5,2074.561403508772
7,27,1,200000.0,890.5,438.5
7,27,3,65500.0,890.5,503.8167938931298
7,28,1,45700.0,890.5,496.71772428884026
7,31,2,63600.0,890.5,29253.14465408805
7,31,3,9200.0,890.5,28108.695652173912
7,32,2,24000.0,890.5,741.6666666666666
7,33,1,16000.0,890.5,593.75
7,33,2,53300.0,890.5,1005.6285178236398
7,34,1,34200.0,890.5,467.8362573099415
7,37,4,77800.0,890.5,23037.275064267353
7,38,1,16200.0,890.5,820.9876543209876
7,39,2,207600.0,890.5,1576.5895953757226
7,40,1,751300.0,890.5,2025.555703447358
7,40,3,84200.0,890.5,3181.710213776722
7,43,1,175700.0,890.5,463.8588503130336
7,43,3,70800.0,890.5,487.2881355932203
7,45,1,42100.0,890.5,793.3491686460808
7,46,4,201900.0,890.5,63140.16840019812
7,50,1,62600.0,890.5,1876.996805111821
7,50,2,95400.0,890.5,1686.5828092243187
7,52,1,96200.0,890.5,702.7027027027027
7,52,3,7000.0,890.5,628.5714285714286
7,53,2,1350600.0,890.5,3015.0303568784243
7,54,4,69600.0,890.5,547.4137931034483
8,1,1,16803.0,471.5409091,1083.1399154912813
8,2,1,576167.0,471.5409091,2039.3392887825926
8,4,2,41197.0,471.5409091,3616.76821127752
8,8,1,2932.0,471.5409091,443.3833560709413
8,10,4,275.0,471.5409091,1090.909090909091
8,11,1,601756.0,471.5409091,4355.585985017183
8,14,4,1252.0,471.5409091,958.4664536741215
8,15,1,64.0,471.5409091,1562.5
8,16,2,78882.0,471.5409091,925.4329251286732
8,17,1,2084.0,471.5409091,959.6928982725528
8,19,1,423.0,471.5409091,236.4066193853428
8,20,1,64690.0,471.5409091,510.1252125521719
8,24,1,11045.0,471.5409091,2716.161158895428
8,25,2,3794.0,471.5409091,896.1518186610438
8,27,1,16846.0,471.5409091,474.89018164549447
8,28,1,2481.0,471.5409091,241.8379685610641
8,31,4,1860.0,471.5409091,17419.354838709678
8,36,2,1153.0,471.5409091,867.3026886383348
8,37,4,12074.0,471.5409091,21782.342222958425
8,39,2,535850.0,471.5409091,1395.3531771951107
8,40,1,1234094.0,471.5409091,2896.294771711069
8,43,1,1970.0,471.5409091,355.3299492385787
8,46,4,94892.0,471.5409091,7324.1158369514815
8,47,1,2978.0,471.5409091,1040.9670920080591
8,51,4,267.0,471.5409091,749.0636704119851
8,52,1,2013.0,471.5409091,347.73969200198707
9,1,1,12.0,1108.3,333.3333333333333
9,2,1,223.0,1108.3,547.0852017937219
9,4,2,21123.0,1108.3,1422.619893007622
9,10,2,129.0,1108.3,325.5813953488372
9,11,1,19.0,1108.3,2263.157894736842
9,13,1,620.0,1108.3,285.48387096774195
9,14,2,4110.0,1108.3,1410.948905109489
9,15,1,2103.0,1108.3,1776.5097479790775
9,16,2,612.0,1108.3,1003.2679738562091
9,17,1,114.0,1108.3,929.8245614035088
9,19,1,2066.0,1108.3,498.54791868344626
9,23,2,1040.0,1108.3,297.11538461538464
9,24,1,290241.0,1108.3,2111.0077487329495
9,25,2,598.0,1108.3,919.7324414715719
9,27,1,256.0,1108.3,503.90625
9,28,1,16.0,1108.3,250.0
9,31,2,724.0,1108.3,8649.171270718232
9,34,1,1827.0,1108.3,286.8089764641489
9,36,1,1295.0,1108.3,1316.6023166023167
9,36,2,1019.0,1108.3,1653.5819430814524
9,37,1,6423.0,1108.3,9900.82515958275
9,37,2,3431.0,1108.3,6936.461672981638
9,38,1,2179.0,1108.3,1122.533272143185
9,39,2,9106.0,1108.3,561.1684603558093
9,40,1,75043.0,1108.3,1447.8099223112083
9,43,1,2876.0,1108.3,316.4116828929068
9,44,1,5342.0,1108.3,603.8936727817297
9,45,1,543.0,1108.3,1784.5303867403316
9,46,4,1967.0,1108.3,14118.454499237418
9,51,1,197.0,1108.3,497.46192893401013
9,52,1,9664.0,1108.3,636.3824503311258
9,53,2,345182.0,1108.3,1468.158826358269
14,1,1,532260.0,852.6,627.9994739413069
14,2,1,199984.0,852.6,1941.0002800224017
14,3,4,16990.0,852.6,35310.888758092995
14,4,1,76885.0,852.6,1672.0036418026923
14,8,1,1778.0,852.6,287.40157480314963
14,10,4,158099.0,852.6,445.9990259267927
14,11,1,616858.0,852.6,1869.9003660485882
14,13,4,57863.0,852.6,1646.0086756649328
14,14,4,73907.0,852.6,4486.922754272261
14,15,4,9926.0,852.6,1079.387467257707
14,16,2,2623653.0,852.6,1083.0692930810592
14,17,1,222520.0,852.6,1659.0014380729822
14,19,1,18823.0,852.6,237.74106146735377
14,19,2,126.0,852.6,246.03174603174602
14,20,1,346104.0,852.6,1540.9992372234935
14,20,2,2593.0,852.6,1540.3008098727344
14,22,2,53290.0,852.6,758.9979358228561
14,23,2,91173.0,852.6,515.9970605332719
14,24,1,848894.0,852.6,1551.0004782693716
14,25,2,586000.0,852.6,367.1996587030717
14,26,1,394.0,852.6,1743.6548223350253
14,27,1,79340.0,852.6,227.1867910259642
14,27,2,2899.0,852.6,239.73784063470163
14,29,1,88711.0,852.6,181.1951167273506
14,31,4,67857.0,852.6,18683.997229467852
14,34,1,10098.0,852.6,155.27827292533175
14,36,2,231468.0,852.6,354.11806383603783
14,37,4,83912.0,852.6,12262.000667365812
14,38,1,262.0,852.6,259.5419847328244
14,39,2,662435.0,852.6,1192.0007245993947
14,40,1,1693231.0,852.6,1342.430536648573
14,41,2,157.0,852.6,210.19108280254778
14,42,1,3283.0,852.6,1340.2375875723424
14,43,4,328209.0,852.6,524.0014746701034
14,44,1,256550.0,852.6,330.5944260378094
14,46,4,49502.0,852.6,39711.32479495778
14,47,4,55.0,852.6,509.09090909090907
14,48,4,4924.0,852.6,4646.222583265638
14,50,4,182.0,852.6,274.72527472527474
14,51,4,995.0,852.6,723.6180904522613
14,52,1,599209.0,852.6,271.0890524007483
14,52,2,6464.0,852.6,293.93564356435644
15,1,1,1233100.0,1174.095455,706.2687535479686
15,2,1,838200.0,1174.095455,982.2238129324744
15,8,1,8100.0,1174.095455,441.9753086419753
15,11,1,4166700.0,1174.095455,1636.8109055127559
15,16,2,1075100.0,1174.095455,797.6002232350479
15,17,1,237700.0,1174.095455,1081.7837610433319
15,17,3,85100.0,1174.095455,1383.5487661574618
15,20,1,895600.0,1174.095455,1498.1018311746316
15,20,2,2333400.0,1174.095455,550.9128310619697
15,23,2,31000.0,1174.095455,250.32258064516128
15,24,1,736200.0,1174.095455,2888.7530562347188
15,24,2,116200.0,1174.095455,2534.423407917384
15,24,3,24900.0,1174.095455,1461.8473895582329
15,27,1,432700.0,1174.095455,585.9486942454356
15,29,1,37400.0,1174.095455,306.6844919786096
15,32,2,104000.0,1174.095455,417.6923076923077
15,34,1,87900.0,1174.095455,410.8077360637088
15,38,1,130300.0,1174.095455,1057.5594781273983
15,39,2,13100.0,1174.095455,348.85496183206106
15,40,1,1516400.0,1174.095455,1836.3228699551569
15,40,3,27800.0,1174.095455,2312.94964028777
15,41,2,130700.0,1174.095455,543.9938791124713
15,43,1,42300.0,1174.095455,335.9338061465721
15,43,2,3200.0,1174.095455,303.125
15,44,1,58000.0,1174.095455,521.7241379310345
15,44,2,9300.0,1174.095455,453.76344086021504
15,45,1,3010300.0,1174.095455,1318.539680430522
15,46,4,1022000.0,1174.095455,87530.43052837573
15,47,1,41700.0,1174.095455,545.5635491606714
15,47,2,55400.0,1174.095455,610.1083032490975
15,47,3,5600.0,1174.095455,928.5714285714286
15,52,1,363900.0,1174.095455,685.5179994503984
15,53,2,878100.0,1174.095455,1706.8670994192005
16,1,1,545.0,1533.561905,961.4678899082569
16,3,4,6279.0,1533.561905,13050.167224080267
16,12,1,899.0,1533.561905,1090.1001112347053
16,13,4,8337.0,1533.561905,7599.856063332134
16,15,1,2374.0,1533.561905,11599.83150800337
16,16,2,610.0,1533.561905,854.0983606557377
16,17,1,3355.0,1533.561905,851.2667660208643
16,24,1,20000.0,1533.561905,1775.0
16,24,2,4850.0,1533.561905,2164.9484536082473
16,25,2,517.0,1533.561905,839.458413926499
16,27,1,439.0,1533.561905,956.7198177676538
16,32,2,4999.0,1533.561905,865.7731546309262
16,34,1,1461.0,1533.561905,1110.88295687885
16,36,2,17524.0,1533.561905,934.0333257247204
16,37,4,14400.0,1533.561905,8472.222222222223
16,39,2,27500.0,1533.561905,765.0909090909091
16,40,1,223670.0,1533.561905,2642.285509902982
16,45,1,5045.0,1533.561905,892.7651139742319
16,46,4,5750.0,1533.561905,57913.04347826087
16,51,4,1556.0,1533.561905,11469.794344473008
16,52,1,1506.0,1533.561905,1095.617529880478
16,53,2,2150.0,1533.561905,2497.6744186046512
18,1,1,116.0,2439.340909,982.7586206896551
18,11,1,158.0,2439.340909,689.873417721519
18,12,1,1387.0,2439.340909,1051.1896178803172
18,12,2,227.0,2439.340909,1246.6960352422907
18,24,1,6696.0,2439.340909,1214.15770609319
18,24,2,209.0,2439.340909,1282.2966507177034
18,32,2,1476.0,2439.340909,1907.1815718157181
18,34,1,593.7,2439.340909,1025.7705912076806
18,37,1,319.0,2439.340909,7319.74921630094
18,37,2,90.0,2439.340909,5933.333333333333
18,39,1,10.0,2439.340909,400.0
18,39,2,365.0,2439.340909,931.5068493150685
18,40,0,25826.0,2439.340909,1031.6735073182065
18,40,1,12700.0,2439.340909,1992.4409448818897
18,40,2,450.0,2439.340909,2104.4444444444443
18,43,1,954.0,2439.340909,634.1719077568134
18,45,1,1143.7,2439.340909,1252.9509486753518
18,46,4,1463.0,2439.340909,5097.0608339029395
18,49,1,391.0,2439.340909,3309.462915601023
18,50,4,272.0,2439.340909,893.3823529411765
19,1,1,2520.0,1544.354545,853.1746031746031
19,2,1,650.0,1544.354545,861.5384615384615
19,4,2,460.0,1544.354545,1586.9565217391305
19,8,1,280.0,1544.354545,678.5714285714286
19,11,1,110.0,1544.354545,545.4545454545455
19,15,1,3150.0,1544.354545,9117.460317460318
19,16,2,750.0,1544.354545,720.0
19,17,1,750.0,1544.354545,1013.3333333333334
19,19,1,330.0,1544.354545,1000.0
19,20,1,120.0,1544.354545,916.6666666666666
19,21,1,3040.0,1544.354545,1802.6315789473683
19,23,2,5740.0,1544.354545,806.6202090592335
19,24,1,63500.0,1544.354545,1960.0
19,24,2,5020.0,1544.354545,1960.1593625498008
19,25,2,1990.0,1544.354545,763.8190954773869
19,26,1,1580.0,1544.354545,1917.7215189873418
19,36,1,2190.0,1544.354545,1246.5753424657535
19,36,2,6940.0,1544.354545,909.2219020172911
19,37,2,6510.0,1544.354545,9029.185867895545
19,38,1,310.0,1544.354545,935.483870967742
19,39,2,27120.0,1544.354545,1004.7935103244838
19,40,1,179050.0,1544.354545,2102.150237363865
19,40,2,2530.0,1544.354545,2367.588932806324
19,43,1,3500.0,1544.354545,600.0
19,44,1,8510.0,1544.354545,944.7708578143361
19,45,1,24510.0,1544.354545,1251.733986128111
19,46,1,4290.0,1544.354545,43512.820512820515
19,47,1,220.0,1544.354545,818.1818181818181
19,47,2,1910.0,1544.354545,523.5602094240837
19,48,1,1150.0,1544.354545,8443.478260869566
19,49,1,1710.0,1544.354545,23514.619883040934
19,52,1,220.0,1544.354545,954.5454545454545
19,52,2,680.0,1544.354545,661.7647058823529
19,53,2,3150.0,1544.354545,1711.111111111111
22,1,1,3100.0,705.2,870.9677419354839
22,2,1,3000.0,705.2,1000.0
22,4,2,12000.0,705.2,3916.6666666666665
22,11,1,515000.0,705.2,3147.5728155339807
22,16,2,1800.0,705.2,1222.2222222222222
22,17,1,1700.0,705.2,1705.8823529411766
22,18,1,10200.0,705.2,833.3333333333334
22,24,1,126000.0,705.2,3984.126984126984
22,25,2,1000.0,705.2,720.0
22,27,1,6600.0,705.2,848.4848484848485
22,36,2,2800.0,705.2,1250.0
22,39,2,29000.0,705.2,1275.8620689655172
22,43,1,4800.0,705.2,333.3333333333333
22,46,4,80000.0,705.2,70662.5
22,52,1,2800.0,705.2,392.85714285714283
26,1,1,1621.0,2295.609091,747.6866132017274
26,11,1,949.0,2295.609091,1420.4425711275026
26,16,2,147.0,2295.609091,782.3129251700681
26,17,1,219.0,2295.609091,1073.0593607305937
26,17,2,369.0,2295.609091,1300.8130081300812
26,21,1,639.0,2295.609091,8580.594679186228
26,24,1,3743.0,2295.609091,1351.3224686080684
26,25,2,425.0,2295.609091,788.2352941176471
26,26,1,628.0,2295.609091,8299.363057324841
26,27,1,462.0,2295.609091,534.6320346320347
26,27,2,251.0,2295.609091,585.6573705179283
26,32,2,1190.0,2295.609091,811.7647058823529
26,34,1,1950.0,2295.609091,637.9487179487179
26,36,2,890.0,2295.609091,775.2808988764045
26,39,2,2131.0,2295.609091,789.7700610042234
26,40,1,265999.0,2295.609091,2700.401129327554
26,43,1,1942.0,2295.609091,563.8516992790937
26,46,4,921.0,2295.609091,48861.020629750274
26,52,1,1151.0,2295.609091,617.7237185056473
26,52,2,495.0,2295.609091,680.8080808080808
26,53,2,274.0,2295.609091,1956.2043795620439
27,1,1,319506.0,777.4,1044.7691123171396
27,2,1,887967.0,777.4,1838.8960400555427
27,3,3,2175.0,777.4,43688.73563218391
27,4,2,157716.0,777.4,2559.6642065484793
27,10,2,6511.0,777.4,553.3712179388726
27,11,1,3842.0,777.4,237.11608537220198
27,13,1,13284.0,777.4,830.0210779885576
27,14,2,34427.0,777.4,5168.007668399802
27,15,1,847.0,777.4,2839.4332939787487
27,16,2,576684.0,777.4,1185.165532596708
27,17,1,92243.0,777.4,1001.1274568259922
27,18,1,2352.0,777.4,818.0272108843537
27,20,1,192340.0,777.4,1104.8871789539357
27,23,2,31003.0,777.4,453.9238138244686
27,24,1,745217.0,777.4,1653.3130618329963
27,24,2,8864.0,777.4,2385.266245487365
27,24,3,33320.0,777.4,1653.001200480192
27,25,2,573244.0,777.4,881.2582425633761
27,27,1,38194.0,777.4,423.67911190239306
27,27,3,35262.0,777.4,841.2171742952754
27,31,2,11464.0,777.4,22875.0
27,31,3,13138.0,777.4,10833.003501293957
27,36,2,323497.0,777.4,1432.3904085663855
27,37,2,557779.0,777.4,22080.614365187645
27,39,2,639211.0,777.4,1135.6078039958636
27,40,3,23642.0,777.4,2516.5383639286015
27,42,1,2164.0,777.4,274.02957486136785
27,43,1,344914.0,777.4,216.80186945151544
27,44,1,8748.0,777.4,925.5829903978052
27,45,1,17670.0,777.4,1252.0090548953028
27,46,1,2162404.0,777.4,59572.005508683855
27,47,3,3562.0,777.4,1706.9062324536776
27,48,1,17395.0,777.4,12994.021270480023
27,50,2,23640.0,777.4,5222.165820642978
27,50,3,405.0,777.4,3088.8888888888887
27,51,2,1828.0,777.4,2816.7396061269146
27,52,1,507317.0,777.4,668.6647599035712
27,52,3,48109.0,777.4,663.9921844145586
28,1,1,2574.0,1564.7,675.990675990676
28,4,2,20712.0,1564.7,1263.0359212050985
28,14,4,3039.0,1564.7,8052.648897663706
28,16,2,720.0,1564.7,797.2222222222222
28,17,1,1214.0,1564.7,1266.8863261943986
28,19,1,10016.0,1564.7,810.702875399361
28,24,1,25472.0,1564.7,1502.9836683417086
28,24,3,47.0,1564.7,2000.0
28,25,2,10978.0,1564.7,823.9205684095464
28,31,4,2149.0,1564.7,5364.820846905537
28,32,2,23.0,1564.7,608.695652173913
28,33,2,477.0,1564.7,863.7316561844864
28,34,1,10189.0,1564.7,868.3874766905486
28,36,2,6396.0,1564.7,1028.1425891181989
28,37,1,7623.0,1564.7,10296.471205562115
28,37,2,4642.0,1564.7,12063.334769495907
28,38,1,114511.0,1564.7,1397.5425941612596
28,39,2,12391.0,1564.7,785.4894681623759
28,40,1,261319.0,1564.7,2083.6487205293147
28,40,3,13680.0,1564.7,3308.9912280701756
28,43,1,1745.0,1564.7,229.22636103151862
28,44,1,63943.0,1564.7,1248.9873793847646
28,45,1,9041.0,1564.7,1594.292666740405
28,46,4,104210.0,1564.7,60916.20765761443
28,47,1,24.0,1564.7,416.6666666666667
28,50,4,6.0,1564.7,1500.0
28,51,4,1292.0,1564.7,8542.569659442725
28,52,1,11013.0,1564.7,811.8587124307636
28,52,3,77.0,1564.7,246.75324675324674
28,53,2,355549.0,1564.7,2432.396097303044
28,54,2,780.0,1564.7,1141.025641025641
11,1,2,18053.0,1374.7,1615.5209660444248
11,16,2,14034.0,1374.7,927.8894114293857
11,24,0,65931.0,1374.7,1397.5216514234578
11,25,2,5097.0,1374.7,988.4245634687071
11,31,2,3184.0,1374.7,6493.718592964824
11,37,2,16213.0,1374.7,7393.758095355579
11,37,5,21703.0,1374.7,8611.067594341795
11,38,0,21550.0,1374.7,946.6821345707657
11,39,2,7486.0,1374.7,866.1501469409565
11,40,0,150654.0,1374.7,836.433151459636
11,40,5,832047.0,1374.7,1502.6939583941773
11,46,4,766.0,1374.7,35312.01044386423
11,53,2,47933.0,1374.7,1536.6657626270003
29,1,2,1248.0,1686.5,435.09615384615387
29,2,1,59.0,1686.5,372.8813559322034
29,4,2,2310.0,1686.5,1445.4545454545455
29,8,1,70.0,1686.5,600.0
29,11,1,143.0,1686.5,3013.986013986014
29,16,2,23270.0,1686.5,1049.204984959175
29,17,0,1471.0,1686.5,861.9986403806934
29,17,2,7752.0,1686.5,1857.8431372549019
29,17,3,52965.0,1686.5,2539.469460964788
29,19,1,2046.0,1686.5,480.9384164222874
29,20,1,23.0,1686.5,260.8695652173913
29,21,1,599027.0,1686.5,14287.51458615388
29,22,2,25808.0,1686.5,1032.6642901425914
29,23,2,4121.0,1686.5,358.65081290948797
29,24,0,34052.0,1686.5,2269.4408551626925
29,24,2,22614.0,1686.5,4766.250994958875
29,24,3,41172.0,1686.5,4349.193626736617
29,25,2,59299.0,1686.5,703.1315873792138
29,26,1,5430.0,1686.5,11865.377532228362
29,27,1,806.0,1686.5,715.8808933002481
29,27,2,1936.0,1686.5,665.805785123967
29,27,3,17288.0,1686.5,641.1383618695048
29,29,1,3569.0,1686.5,674.6987951807229
29,32,2,295.0,1686.5,420.33898305084745
29,34,1,573.0,1686.5,431.06457242582894
29,36,2,12089.0,1686.5,904.8721978658284
29,37,2,376751.0,1686.5,25728.74391839703
29,37,3,2455.0,1686.5,12100.20366598778
29,38,0,8423.0,1686.5,978.5112192805414
29,39,2,419473.0,1686.5,908.0775163121345
29,40,0,212971.0,1686.5,2212.8928351747422
29,40,3,1221076.0,1686.5,3173.5125413979144
29,40,5,3999653.0,1686.5,2565.0685196940835
29,41,2,422.0,1686.5,857.8199052132701
29,42,1,703.0,1686.5,3733.9971550497867
29,43,0,944.0,1686.5,569.9152542372881
29,43,3,180090.0,1686.5,921.666944305625
29,43,5,1086.0,1686.5,623.3885819521179
29,44,1,1020.0,1686.5,664.7058823529412
29,44,2,500.0,1686.5,1432.0
29,45,1,581.0,1686.5,815.8347676419966
29,46,4,16077.0,1686.5,104586.92542140947
29,47,1,6812.0,1686.5,1165.4433352906635
29,50,4,17464.0,1686.5,1541.2849289967935
29,52,1,44606.0,1686.5,609.5816706272699
29,52,2,9158.0,1686.5,848.0017471063551
29,53,2,315659.0,1686.5,2765.310033929018
3,1,1,22106.0,924.1,2131.5027594318285
3,2,1,4244.0,924.1,1139.9622997172478
3,4,2,10433.0,924.1,1459.886897344963
3,8,1,100.0,924.1,960.0
3,16,2,61473.0,924.1,1402.0138922779106
3,17,1,762.0,924.1,1022.3097112860893
3,19,1,8006.0,924.1,968.2737946540095
3,20,1,2631.0,924.1,1071.455720258457
3,21,1,123047.0,924.1,12113.403821304055
3,22,2,71199.0,924.1,1176.9406873692046
3,23,2,21969.0,924.1,866.9488825162729
3,24,0,261039.0,924.1,3548.569370860293
3,24,2,242336.0,924.1,3264.0837514855407
3,24,3,189961.0,924.1,5467.617037181316
3,25,2,159714.0,924.1,1147.2694942209198
3,26,1,17612.0,924.1,2325.0056779468546
3,27,1,8835.0,924.1,812.5636672325976
3,27,3,147623.0,924.1,624.0694200768173
3,32,2,1388.0,924.1,1100.864553314121
3,34,1,2982.0,924.1,810.1945003353454
3,36,2,18496.0,924.1,1040.9818339100345
